review_id,company,language,sentiment,rating,city,age_group,customer_type,service_type,timestamp,review_text
3546,WE Telecom Egypt,Arabic,Highly Negative,1,Alexandria,36-45,Gamer,Mobile Data,2025-03-24 19:12,الشبكة بتقطع بجد حاجة مستفزة في Alexandria. أنا gamer. على Mobile Data. يعني 🔥
757,Vodafone Egypt,Arabic,Mixed,3,Giza,36-45,Remote Worker,Mobile Plan,2026-04-02 12:30,التطبيق مفيد لكن فيه bugs بس محتاج تحسين في Giza. أنا remote worker. على Mobile Plan. تقريبا ..
3309,WE Telecom Egypt,Arabic,Mixed,3,Assiut,26-35,Casual Customer,Mobile Data,2025-03-05 23:51,التطبيق مفيد لكن فيه bugs بس محتاج تحسين في Assiut. أنا casual customer. على Mobile Data. للأسف !!!
1456,Vodafone Egypt,English,Highly Positive,5,Ismailia,26-35,Remote Worker,Mobile Data,2026-01-04 11:21,great speed and stable coverage Really happy with it. in Ismailia as a remote worker on Mobile Data literally 😡
5235,Orange Egypt,Arabic,Positive,4,Assiut,18-25,Business User,Fiber Internet,2025-06-12 09:26,العروض كويسة ومرتاح جدًا في الاستخدام في Assiut. للشغل. على Fiber Internet. بصراحة 🙂
440,Vodafone Egypt,Arabic,Neutral,3,Port Said,18-25,Gamer,Mobile Plan,2025-02-09 17:32,الخدمة عادية في Port Said. أنا gamer. على Mobile Plan. بصراحة !!!
3678,WE Telecom Egypt,Arabic,Highly Negative,1,Assiut,18-25,Casual Customer,Home Internet,2026-04-02 19:01,النت بطيء جدا وده مسبب لي مشكلة كبيرة في Assiut. أنا casual customer. على Home Internet. للأسف 😕
6911,Orange Egypt,English,Mixed,3,Assiut,36-45,Remote Worker,Mobile Plan,2025-01-04 03:07,fast internet but poor support Decent but needs improvement. in Assiut as a remote worker on Mobile Plan literally ...
1334,Vodafone Egypt,English,Highly Positive,5,Assiut,46-60,Student,Fiber Internet,2025-04-07 07:29,great speed and stable coverage I use it every day. in Assiut as a student on Fiber Internet honestly ...
1027,Vodafone Egypt,Arabic,Negative,2,Aswan,46-60,Remote Worker,Home Internet,2025-07-08 01:05,فيه تأخير في الرد وكل يوم نفس المعاناة في Aswan. أنا remote worker. على Home Internet. حاليا 🔥
7517,Etisalat Egypt,Arabic,Highly Positive,5,Tanta,26-35,Gamer,Mobile Data,2025-08-06 17:18,الشبكة قوية في منطقتي ومرتاح جدًا في الاستخدام في Tanta. أنا gamer. على Mobile Data. للأسف 😕
6606,Orange Egypt,English,Positive,4,Ismailia,46-60,Elderly User,Mobile Data,2025-08-21 14:19,reliable network in my area Really happy with it. in Ismailia as a elderly user on Mobile Data overall !!
5219,Orange Egypt,Arabic,Positive,4,Alexandria,26-35,Gamer,Home Internet,2025-10-16 12:21,الشبكة قوية في منطقتي وده فرق معايا كتير في Alexandria. أنا gamer. على Home Internet. حاليا !!!
7117,Orange Egypt,English,Negative,2,Luxor,46-60,Student,Home Internet,2025-10-01 09:59,billing is confusing Totally unreliable. in Luxor as a student on Home Internet honestly ...
7620,Etisalat Egypt,Arabic,Highly Positive,5,Luxor,18-25,Parent,Home Internet,2026-05-12 00:29,الشبكة قوية في منطقتي وده فرق معايا كتير في Luxor. أنا parent. على Home Internet. بصراحة !!!
8329,Etisalat Egypt,Arabic,Mixed,3,Mansoura,18-25,Remote Worker,Fiber Internet,2025-04-01 03:41,العروض ممتازة والخدمة متعبة مع إن فيه عيوب واضحة في Mansoura. أنا remote worker. على Fiber Internet. بصراحة ..
422,Vodafone Egypt,Arabic,Neutral,3,Assiut,26-35,Elderly User,Mobile Plan,2026-04-19 14:22,لا كويس ولا وحش في Assiut. أنا elderly user. على Mobile Plan. يعني ..
8516,Etisalat Egypt,Arabic,Negative,2,Ismailia,26-35,Casual Customer,Fiber Internet,2025-12-21 03:48,الشبكة بتقطع بجد حاجة مستفزة في Ismailia. أنا casual customer. على Fiber Internet. تقريبا ..
6603,Orange Egypt,English,Positive,4,Luxor,18-25,Student,Mobile Data,2025-02-05 13:43,reliable network in my area I use it every day. in Luxor as a student on Mobile Data honestly ...
6728,Orange Egypt,English,Neutral,3,Mansoura,26-35,Parent,Fiber Internet,2026-03-18 12:11,works fine for basic use in Mansoura as a parent on Fiber Internet literally 🙂
2522,WE Telecom Egypt,Arabic,Highly Positive,5,Mansoura,36-45,Remote Worker,Mobile Plan,2025-05-11 20:56,التحميل سريع ومرتاح جدًا في الاستخدام في Mansoura. أنا remote worker. على Mobile Plan. تقريبا 🔥
35,Vodafone Egypt,Arabic,Highly Positive,5,Luxor,26-35,Student,Home Internet,2026-01-09 01:57,خدمة العملاء محترمة ومرتاح جدًا في الاستخدام في Luxor. أنا student. على Home Internet. للأسف 🙂
5288,Orange Egypt,Arabic,Positive,4,Mansoura,18-25,Student,Fiber Internet,2025-12-21 23:22,المكالمات واضحة جدا ومرتاح جدًا في الاستخدام في Mansoura. أنا student. على Fiber Internet. تقريبا 🔥
2923,WE Telecom Egypt,Arabic,Neutral,3,Alexandria,18-25,Parent,Mobile Data,2025-04-01 04:58,الموضوع متوسط في Alexandria. أنا parent. على Mobile Data. للأسف 😕
2373,Vodafone Egypt,English,Highly Negative,1,Aswan,18-25,Student,Home Internet,2025-01-12 18:15,signal drops often Not worth the money. in Aswan as a student on Home Internet sometimes 😡
6983,Orange Egypt,English,Mixed,3,Cairo,26-35,Elderly User,Mobile Plan,2026-06-17 04:11,"fast internet but poor support Nice features, but the experience is inconsistent. in Cairo as a elderly user on Mobile Plan overall 🔥"
9313,Etisalat Egypt,English,Neutral,3,Giza,18-25,Elderly User,Fiber Internet,2026-01-22 04:27,works fine for basic use in Giza as a elderly user on Fiber Internet pretty much !!
8543,Etisalat Egypt,Arabic,Highly Negative,1,Port Said,36-45,Student,Home Internet,2026-05-29 04:31,النت بطيء جدا بجد حاجة مستفزة في Port Said. أنا student. على Home Internet. حاليا 🔥
1969,Vodafone Egypt,English,Mixed,3,Tanta,26-35,Remote Worker,Home Internet,2025-05-02 08:11,"clear calls, but speed fluctuates Good in some parts, bad in others. in Tanta as a remote worker on Home Internet honestly 😡"
4404,WE Telecom Egypt,English,Mixed,3,Cairo,46-60,Parent,Mobile Data,2025-10-09 23:23,good coverage but expensive Decent but needs improvement. in Cairo as a parent on Mobile Data sometimes !!
5752,Orange Egypt,Arabic,Mixed,3,Tanta,26-35,Parent,Home Internet,2025-05-02 18:37,التطبيق مفيد لكن فيه bugs بس محتاج تحسين في Tanta. أنا parent. على Home Internet. حاليا 😊
8959,Etisalat Egypt,English,Positive,4,Tanta,36-45,Parent,Fiber Internet,2025-02-23 23:12,fast internet with low latency No major issues so far. in Tanta as a parent on Fiber Internet literally 🙂
9155,Etisalat Egypt,English,Positive,4,Aswan,18-25,Gamer,Home Internet,2025-11-06 18:30,good value for the package Works better than expected. in Aswan as a gamer on Home Internet pretty much !!
6253,Orange Egypt,English,Highly Positive,5,Giza,26-35,Casual Customer,Fiber Internet,2026-04-19 09:30,good value for the package Works better than expected. in Giza as a casual customer on Fiber Internet literally 🔥
4983,WE Telecom Egypt,English,Highly Negative,1,Giza,26-35,Remote Worker,Home Internet,2026-06-03 03:00,way too expensive for the service Not worth the money. in Giza as a remote worker on Home Internet pretty much 😡
3412,WE Telecom Egypt,Arabic,Negative,2,Port Said,36-45,Gamer,Mobile Data,2025-09-10 15:36,النت بطيء جدا بجد حاجة مستفزة في Port Said. أنا gamer. على Mobile Data. بصراحة 😕
846,Vodafone Egypt,Arabic,Negative,2,Mansoura,18-25,Casual Customer,Mobile Data,2025-06-21 16:24,التطبيق بيهنج بجد حاجة مستفزة في Mansoura. أنا casual customer. على Mobile Data. تقريبا 🔥
9937,Etisalat Egypt,English,Highly Negative,1,Alexandria,26-35,Parent,Mobile Plan,2025-07-22 01:24,the app keeps crashing Very frustrating. in Alexandria as a parent on Mobile Plan overall ...
5108,Orange Egypt,Arabic,Highly Positive,5,Port Said,46-60,Casual Customer,Mobile Plan,2025-05-31 09:58,المكالمات واضحة جدا وده فرق معايا كتير في Port Said. أنا casual customer. على Mobile Plan. تقريبا 🔥
826,Vodafone Egypt,Arabic,Mixed,3,Luxor,18-25,Remote Worker,Fiber Internet,2025-06-18 10:19,السرعة حلوة بس الدعم ضعيف بس محتاج تحسين في Luxor. أنا remote worker. على Fiber Internet. بصراحة 😊
3385,WE Telecom Egypt,Arabic,Negative,2,Aswan,46-60,Remote Worker,Home Internet,2026-01-06 16:30,فيه تأخير في الرد وكل يوم نفس المعاناة في Aswan. أنا remote worker. على Home Internet. حاليا 🔥
6735,Orange Egypt,English,Neutral,3,Aswan,46-60,Parent,Fiber Internet,2026-03-09 03:19,standard experience in Aswan as a parent on Fiber Internet honestly 🙂
5711,Orange Egypt,Arabic,Mixed,3,Cairo,46-60,Remote Worker,Home Internet,2025-09-25 12:00,التطبيق مفيد لكن فيه bugs بس محتاج تحسين في Cairo. أنا remote worker. على Home Internet. للأسف 😊
3624,WE Telecom Egypt,Arabic,Highly Negative,1,Tanta,36-45,Remote Worker,Fiber Internet,2025-07-07 14:05,التطبيق بيهنج ومش لاقي حل في Tanta. أنا remote worker. على Fiber Internet. تقريبا 🔥
6633,Orange Egypt,English,Positive,4,Cairo,46-60,Student,Mobile Plan,2025-04-30 03:16,great speed and stable coverage Works better than expected. in Cairo as a student on Mobile Plan overall 😐
6008,Orange Egypt,Arabic,Negative,2,Giza,26-35,Parent,Mobile Data,2025-10-24 18:15,الباقة غالية وكل يوم نفس المعاناة في Giza. أنا parent. على Mobile Data. يعني 🙂
3651,WE Telecom Egypt,Arabic,Highly Negative,1,Aswan,36-45,Parent,Home Internet,2026-02-04 08:50,الباقة غالية ومش لاقي حل في Aswan. أنا parent. على Home Internet. للأسف 😊
8719,Etisalat Egypt,Arabic,Highly Negative,1,Ismailia,46-60,Student,Mobile Plan,2026-05-07 10:52,فيه تأخير في الرد وكل يوم نفس المعاناة في Ismailia. أنا student. على Mobile Plan. تقريبا !!!
2641,WE Telecom Egypt,Arabic,Highly Positive,5,Cairo,18-25,Student,Mobile Plan,2025-03-26 04:04,النت سريع ومستقر وبيوفر لي الوقت في Cairo. أنا student. على Mobile Plan. للأسف 🙂
6335,Orange Egypt,English,Highly Positive,5,Mansoura,18-25,Elderly User,Mobile Plan,2025-10-22 21:52,good value for the package No major issues so far. in Mansoura as a elderly user on Mobile Plan honestly ...
8411,Etisalat Egypt,Arabic,Negative,2,Mansoura,46-60,Parent,Mobile Plan,2025-03-15 05:25,الباقة غالية وكل يوم نفس المعاناة في Mansoura. أنا parent. على Mobile Plan. بصراحة !!!
588,Vodafone Egypt,Arabic,Neutral,3,Giza,36-45,Casual Customer,Mobile Plan,2026-02-28 07:39,النت ماشي الحال في Giza. أنا casual customer. على Mobile Plan. تقريبا 😕
8044,Etisalat Egypt,Arabic,Neutral,3,Luxor,26-35,Elderly User,Fiber Internet,2026-05-12 23:35,لا كويس ولا وحش في Luxor. أنا elderly user. على Fiber Internet. يعني ..
6489,Orange Egypt,English,Positive,4,Cairo,36-45,Business User,Fiber Internet,2026-03-09 11:04,customer support was helpful Really happy with it. in Cairo for work on Fiber Internet literally ...
959,Vodafone Egypt,Arabic,Negative,2,Tanta,18-25,Gamer,Mobile Plan,2026-03-08 23:21,الشبكة بتقطع وكل يوم نفس المعاناة في Tanta. أنا gamer. على Mobile Plan. للأسف 🙂
4335,WE Telecom Egypt,English,Neutral,3,Mansoura,26-35,Parent,Mobile Data,2025-05-25 06:49,decent for browsing in Mansoura as a parent on Mobile Data sometimes 😐
6264,Orange Egypt,English,Highly Positive,5,Luxor,26-35,Remote Worker,Home Internet,2025-10-29 07:23,reliable network in my area Really happy with it. in Luxor as a remote worker on Home Internet honestly 😐
8883,Etisalat Egypt,English,Highly Positive,5,Tanta,18-25,Casual Customer,Mobile Data,2025-12-27 09:19,calls are crystal clear Really happy with it. in Tanta as a casual customer on Mobile Data pretty much !!
5777,Orange Egypt,Arabic,Mixed,3,Mansoura,46-60,Parent,Mobile Data,2025-01-01 22:05,العروض ممتازة والخدمة متعبة بس فيه شوية مشاكل في Mansoura. أنا parent. على Mobile Data. تقريبا 😊
54,Vodafone Egypt,Arabic,Highly Positive,5,Aswan,18-25,Elderly User,Home Internet,2026-02-04 13:34,الشبكة قوية في منطقتي ومرتاح جدًا في الاستخدام في Aswan. أنا elderly user. على Home Internet. تقريبا ..
4695,WE Telecom Egypt,English,Negative,2,Assiut,36-45,Heavy User,Fiber Internet,2026-06-02 09:38,billing is confusing Not worth the money. in Assiut as a heavy user on Fiber Internet sometimes !!
8209,Etisalat Egypt,Arabic,Mixed,3,Cairo,26-35,Parent,Fiber Internet,2025-12-21 23:23,الشبكة كويسة لكن الأسعار عالية بس محتاج تحسين في Cairo. أنا parent. على Fiber Internet. حاليا 😊
1757,Vodafone Egypt,English,Neutral,3,Alexandria,18-25,Casual Customer,Mobile Plan,2025-09-04 23:06,decent for browsing in Alexandria as a casual customer on Mobile Plan honestly ...
9774,Etisalat Egypt,English,Negative,2,Alexandria,46-60,Parent,Mobile Plan,2025-07-02 06:05,billing is confusing Very frustrating. in Alexandria as a parent on Mobile Plan literally 🙂
1826,Vodafone Egypt,English,Neutral,3,Luxor,26-35,Parent,Mobile Plan,2025-01-27 08:28,standard experience in Luxor as a parent on Mobile Plan sometimes 😐
8123,Etisalat Egypt,Arabic,Neutral,3,Giza,36-45,Business User,Home Internet,2025-04-18 14:32,الموضوع متوسط في Giza. للشغل. على Home Internet. للأسف !!!
4075,WE Telecom Egypt,English,Positive,4,Ismailia,26-35,Gamer,Mobile Data,2025-02-15 17:45,reliable network in my area Really happy with it. in Ismailia as a gamer on Mobile Data honestly 🙂
3293,WE Telecom Egypt,Arabic,Mixed,3,Luxor,18-25,Business User,Fiber Internet,2025-03-03 18:29,التطبيق مفيد لكن فيه bugs لكن التجربة مش ثابتة في Luxor. للشغل. على Fiber Internet. حاليا 😕
3934,WE Telecom Egypt,English,Highly Positive,5,Cairo,36-45,Casual Customer,Mobile Plan,2026-02-20 14:31,great speed and stable coverage Works better than expected. in Cairo as a casual customer on Mobile Plan pretty much 😐
1325,Vodafone Egypt,English,Highly Positive,5,Giza,46-60,Casual Customer,Mobile Plan,2026-03-27 04:54,fast internet with low latency No major issues so far. in Giza as a casual customer on Mobile Plan honestly 😡
1423,Vodafone Egypt,English,Highly Positive,5,Alexandria,36-45,Parent,Fiber Internet,2026-05-16 09:17,great speed and stable coverage Really happy with it. in Alexandria as a parent on Fiber Internet literally 🔥
3880,WE Telecom Egypt,English,Highly Positive,5,Assiut,46-60,Heavy User,Mobile Data,2026-03-08 13:35,fast internet with low latency Works better than expected. in Assiut as a heavy user on Mobile Data sometimes 🙂
4003,WE Telecom Egypt,English,Positive,4,Ismailia,18-25,Gamer,Mobile Data,2025-06-20 15:48,fast internet with low latency I use it every day. in Ismailia as a gamer on Mobile Data pretty much 🔥
7608,Etisalat Egypt,Arabic,Highly Positive,5,Aswan,46-60,Remote Worker,Mobile Plan,2025-10-17 22:34,النت سريع ومستقر وبيوفر لي الوقت في Aswan. أنا remote worker. على Mobile Plan. بصراحة ..
8603,Etisalat Egypt,Arabic,Highly Negative,1,Port Said,26-35,Student,Mobile Data,2025-07-14 06:41,الشبكة بتقطع وكل يوم نفس المعاناة في Port Said. أنا student. على Mobile Data. للأسف 🔥
6982,Orange Egypt,English,Mixed,3,Ismailia,26-35,Heavy User,Fiber Internet,2025-05-02 14:52,"good coverage but expensive Good in some parts, bad in others. in Ismailia as a heavy user on Fiber Internet honestly 😐"
1191,Vodafone Egypt,Arabic,Highly Negative,1,Luxor,18-25,Casual Customer,Mobile Plan,2026-01-17 17:45,الشبكة بتقطع وده مسبب لي مشكلة كبيرة في Luxor. أنا casual customer. على Mobile Plan. يعني 😕
5345,Orange Egypt,Arabic,Positive,4,Giza,26-35,Casual Customer,Mobile Plan,2026-05-18 12:09,النت سريع ومستقر وبيوفر لي الوقت في Giza. أنا casual customer. على Mobile Plan. للأسف 🔥
9516,Etisalat Egypt,English,Mixed,3,Tanta,26-35,Elderly User,Mobile Plan,2025-11-12 20:17,"stable most of the time, not always Good in some parts, bad in others. in Tanta as a elderly user on Mobile Plan sometimes 😐"
7479,Orange Egypt,English,Highly Negative,1,Mansoura,18-25,Remote Worker,Fiber Internet,2026-01-20 01:57,signal drops often Totally unreliable. in Mansoura as a remote worker on Fiber Internet sometimes !!
1582,Vodafone Egypt,English,Positive,4,Cairo,46-60,Business User,Home Internet,2025-09-09 15:01,great speed and stable coverage I use it every day. in Cairo for work on Home Internet overall 🔥
863,Vodafone Egypt,Arabic,Negative,2,Aswan,18-25,Elderly User,Mobile Data,2025-06-25 10:55,فيه تأخير في الرد وده مسبب لي مشكلة كبيرة في Aswan. أنا elderly user. على Mobile Data. يعني 😕
7963,Etisalat Egypt,Arabic,Neutral,3,Cairo,36-45,Gamer,Fiber Internet,2025-06-03 13:47,فيه مميزات وعيوب في Cairo. أنا gamer. على Fiber Internet. يعني 😕
4941,WE Telecom Egypt,English,Highly Negative,1,Aswan,18-25,Remote Worker,Mobile Plan,2025-07-22 02:18,signal drops often Very frustrating. in Aswan as a remote worker on Mobile Plan overall 🙂
866,Vodafone Egypt,Arabic,Negative,2,Port Said,26-35,Elderly User,Mobile Plan,2026-04-17 14:36,الشبكة بتقطع بجد حاجة مستفزة في Port Said. أنا elderly user. على Mobile Plan. بصراحة 🔥
3697,WE Telecom Egypt,Arabic,Highly Negative,1,Cairo,26-35,Parent,Mobile Data,2025-09-09 20:25,خدمة العملاء سيئة ومش لاقي حل في Cairo. أنا parent. على Mobile Data. للأسف 😕
9853,Etisalat Egypt,English,Highly Negative,1,Luxor,26-35,Remote Worker,Mobile Data,2025-09-10 09:55,the app keeps crashing Totally unreliable. in Luxor as a remote worker on Mobile Data sometimes !!
4461,WE Telecom Egypt,English,Mixed,3,Luxor,36-45,Elderly User,Mobile Plan,2025-02-21 05:18,"stable most of the time, not always Good in some parts, bad in others. in Luxor as a elderly user on Mobile Plan pretty much 🙂"
3359,WE Telecom Egypt,Arabic,Negative,2,Giza,46-60,Student,Mobile Data,2025-03-25 03:42,التطبيق بيهنج وكل يوم نفس المعاناة في Giza. أنا student. على Mobile Data. للأسف 🙂
5882,Orange Egypt,Arabic,Negative,2,Alexandria,36-45,Parent,Mobile Data,2025-06-07 14:33,النت بطيء جدا وكل يوم نفس المعاناة في Alexandria. أنا parent. على Mobile Data. يعني 🙂
4198,WE Telecom Egypt,English,Neutral,3,Luxor,36-45,Student,Fiber Internet,2026-03-05 17:05,decent for browsing in Luxor as a student on Fiber Internet pretty much 🔥
8502,Etisalat Egypt,Arabic,Negative,2,Ismailia,36-45,Student,Mobile Plan,2025-11-10 03:38,فيه تأخير في الرد وكل يوم نفس المعاناة في Ismailia. أنا student. على Mobile Plan. يعني 😕
5788,Orange Egypt,Arabic,Mixed,3,Ismailia,26-35,Remote Worker,Mobile Data,2026-06-22 11:55,المكالمات تمام بس أوقات النت يهبط لكن التجربة مش ثابتة في Ismailia. أنا remote worker. على Mobile Data. يعني 🙂
3724,WE Telecom Egypt,Arabic,Highly Negative,1,Luxor,26-35,Remote Worker,Mobile Plan,2025-10-18 04:27,الباقة غالية بجد حاجة مستفزة في Luxor. أنا remote worker. على Mobile Plan. حاليا 😊
3217,WE Telecom Egypt,Arabic,Mixed,3,Ismailia,36-45,Gamer,Mobile Plan,2025-05-28 16:29,المكالمات تمام بس أوقات النت يهبط مع إن فيه عيوب واضحة في Ismailia. أنا gamer. على Mobile Plan. بصراحة 🙂
6885,Orange Egypt,English,Mixed,3,Giza,18-25,Remote Worker,Fiber Internet,2025-07-13 08:58,"stable most of the time, not always Nice features, but the experience is inconsistent. in Giza as a remote worker on Fiber Internet sometimes 🙂"
4273,WE Telecom Egypt,English,Neutral,3,Ismailia,18-25,Remote Worker,Mobile Plan,2025-10-12 20:28,it gets the job done in Ismailia as a remote worker on Mobile Plan overall ...
1540,Vodafone Egypt,English,Positive,4,Ismailia,46-60,Elderly User,Mobile Plan,2025-09-15 16:59,good value for the package No major issues so far. in Ismailia as a elderly user on Mobile Plan overall ...
3927,WE Telecom Egypt,English,Highly Positive,5,Cairo,36-45,Gamer,Home Internet,2025-03-06 05:20,fast internet with low latency Really happy with it. in Cairo as a gamer on Home Internet literally ...
6706,Orange Egypt,English,Neutral,3,Alexandria,26-35,Business User,Mobile Data,2026-04-09 22:36,nothing special but acceptable in Alexandria for work on Mobile Data pretty much 😡
6710,Orange Egypt,English,Neutral,3,Tanta,18-25,Heavy User,Fiber Internet,2025-06-22 16:42,average service overall in Tanta as a heavy user on Fiber Internet honestly 🔥
3252,WE Telecom Egypt,Arabic,Mixed,3,Aswan,18-25,Student,Fiber Internet,2025-04-05 19:07,العروض ممتازة والخدمة متعبة بس فيه شوية مشاكل في Aswan. أنا student. على Fiber Internet. يعني 🔥
3203,WE Telecom Egypt,Arabic,Mixed,3,Luxor,18-25,Elderly User,Mobile Plan,2025-07-06 22:29,التطبيق مفيد لكن فيه bugs مع إن فيه عيوب واضحة في Luxor. أنا elderly user. على Mobile Plan. بصراحة 🙂
766,Vodafone Egypt,Arabic,Mixed,3,Tanta,36-45,Heavy User,Home Internet,2025-03-31 04:08,السرعة حلوة بس الدعم ضعيف بس فيه شوية مشاكل في Tanta. أنا heavy user. على Home Internet. للأسف 😊
6797,Orange Egypt,English,Neutral,3,Luxor,26-35,Casual Customer,Mobile Plan,2025-04-24 02:33,it gets the job done in Luxor as a casual customer on Mobile Plan pretty much 🙂
1719,Vodafone Egypt,English,Neutral,3,Assiut,46-60,Casual Customer,Mobile Data,2026-03-28 02:22,works fine for basic use in Assiut as a casual customer on Mobile Data overall ...
2029,Vodafone Egypt,English,Mixed,3,Mansoura,18-25,Parent,Fiber Internet,2025-11-23 01:09,"fast internet but poor support Good in some parts, bad in others. in Mansoura as a parent on Fiber Internet pretty much 😡"
6782,Orange Egypt,English,Neutral,3,Assiut,26-35,Business User,Fiber Internet,2025-04-11 22:02,nothing special but acceptable in Assiut for work on Fiber Internet pretty much !!
7600,Etisalat Egypt,Arabic,Highly Positive,5,Giza,18-25,Heavy User,Fiber Internet,2026-01-26 17:50,خدمة العملاء محترمة والخدمة فعلا ممتازة في Giza. أنا heavy user. على Fiber Internet. للأسف 😊
6793,Orange Egypt,English,Neutral,3,Aswan,26-35,Gamer,Mobile Plan,2025-07-07 04:17,works fine for basic use in Aswan as a gamer on Mobile Plan literally 😡
9939,Etisalat Egypt,English,Highly Negative,1,Port Said,36-45,Remote Worker,Mobile Data,2025-01-15 05:55,support takes too long I keep having the same problem. in Port Said as a remote worker on Mobile Data honestly 🔥
2623,WE Telecom Egypt,Arabic,Highly Positive,5,Ismailia,18-25,Remote Worker,Mobile Data,2025-10-20 08:40,النت سريع ومستقر والخدمة فعلا ممتازة في Ismailia. أنا remote worker. على Mobile Data. بصراحة 🔥
2332,Vodafone Egypt,English,Highly Negative,1,Assiut,18-25,Remote Worker,Mobile Plan,2025-02-17 03:30,signal drops often Totally unreliable. in Assiut as a remote worker on Mobile Plan pretty much 😐
2182,Vodafone Egypt,English,Negative,2,Port Said,18-25,Heavy User,Mobile Data,2025-12-11 09:34,signal drops often Totally unreliable. in Port Said as a heavy user on Mobile Data pretty much !!
1161,Vodafone Egypt,Arabic,Highly Negative,1,Luxor,36-45,Gamer,Mobile Plan,2025-09-05 22:18,الشبكة بتقطع وده مسبب لي مشكلة كبيرة في Luxor. أنا gamer. على Mobile Plan. حاليا 🔥
6932,Orange Egypt,English,Mixed,3,Ismailia,46-60,Elderly User,Mobile Data,2026-01-07 16:33,"nice offers, annoying app bugs Nice features, but the experience is inconsistent. in Ismailia as a elderly user on Mobile Data honestly ..."
2948,WE Telecom Egypt,Arabic,Neutral,3,Assiut,26-35,Casual Customer,Mobile Data,2025-02-03 12:55,لا كويس ولا وحش في Assiut. أنا casual customer. على Mobile Data. حاليا ..
8587,Etisalat Egypt,Arabic,Highly Negative,1,Cairo,18-25,Remote Worker,Fiber Internet,2025-06-15 00:59,فيه تأخير في الرد ومش لاقي حل في Cairo. أنا remote worker. على Fiber Internet. يعني 😕
1814,Vodafone Egypt,English,Neutral,3,Giza,46-60,Student,Fiber Internet,2025-01-29 20:51,it gets the job done in Giza as a student on Fiber Internet sometimes 🙂
6605,Orange Egypt,English,Positive,4,Assiut,26-35,Heavy User,Mobile Plan,2025-04-26 09:22,great speed and stable coverage Really happy with it. in Assiut as a heavy user on Mobile Plan honestly ...
9377,Etisalat Egypt,English,Mixed,3,Tanta,36-45,Heavy User,Home Internet,2025-06-08 16:47,"nice offers, annoying app bugs Decent but needs improvement. in Tanta as a heavy user on Home Internet pretty much 😡"
2223,Vodafone Egypt,English,Negative,2,Cairo,46-60,Heavy User,Mobile Data,2025-01-08 05:51,support takes too long Not worth the money. in Cairo as a heavy user on Mobile Data pretty much 🙂
8313,Etisalat Egypt,Arabic,Mixed,3,Cairo,36-45,Remote Worker,Mobile Data,2025-01-29 09:20,الشبكة كويسة لكن الأسعار عالية بس فيه شوية مشاكل في Cairo. أنا remote worker. على Mobile Data. بصراحة 😊
7181,Orange Egypt,English,Negative,2,Cairo,46-60,Remote Worker,Fiber Internet,2026-01-13 14:38,signal drops often Very frustrating. in Cairo as a remote worker on Fiber Internet literally 😐
9584,Etisalat Egypt,English,Negative,2,Cairo,36-45,Parent,Fiber Internet,2025-10-10 01:07,internet is painfully slow Totally unreliable. in Cairo as a parent on Fiber Internet pretty much 😐
8537,Etisalat Egypt,Arabic,Negative,2,Assiut,36-45,Elderly User,Mobile Plan,2025-01-06 10:37,النت بطيء جدا وكل يوم نفس المعاناة في Assiut. أنا elderly user. على Mobile Plan. للأسف 😕
1283,Vodafone Egypt,English,Highly Positive,5,Mansoura,36-45,Student,Mobile Plan,2025-04-12 10:32,great speed and stable coverage Really happy with it. in Mansoura as a student on Mobile Plan sometimes ...
8170,Etisalat Egypt,Arabic,Mixed,3,Mansoura,26-35,Parent,Home Internet,2025-08-29 00:44,التطبيق مفيد لكن فيه bugs لكن التجربة مش ثابتة في Mansoura. أنا parent. على Home Internet. يعني 😊
2062,Vodafone Egypt,English,Mixed,3,Ismailia,46-60,Remote Worker,Home Internet,2026-06-18 10:49,"clear calls, but speed fluctuates Works okay, not great. in Ismailia as a remote worker on Home Internet literally 😡"
6093,Orange Egypt,Arabic,Highly Negative,1,Ismailia,18-25,Business User,Mobile Data,2025-01-12 12:44,الباقة غالية وكل يوم نفس المعاناة في Ismailia. للشغل. على Mobile Data. تقريبا 🔥
1581,Vodafone Egypt,English,Positive,4,Aswan,26-35,Parent,Mobile Data,2025-08-29 12:35,reliable network in my area Works better than expected. in Aswan as a parent on Mobile Data sometimes 😐
4326,WE Telecom Egypt,English,Neutral,3,Ismailia,26-35,Casual Customer,Mobile Plan,2025-12-01 21:32,standard experience in Ismailia as a casual customer on Mobile Plan literally 🙂
1883,Vodafone Egypt,English,Mixed,3,Cairo,18-25,Remote Worker,Mobile Data,2026-04-14 12:58,"fast internet but poor support Nice features, but the experience is inconsistent. in Cairo as a remote worker on Mobile Data honestly 😡"
2103,Vodafone Egypt,English,Negative,2,Mansoura,18-25,Gamer,Mobile Data,2025-01-04 23:15,billing is confusing I keep having the same problem. in Mansoura as a gamer on Mobile Data overall 🔥
6348,Orange Egypt,English,Highly Positive,5,Port Said,46-60,Business User,Home Internet,2025-05-26 14:54,great speed and stable coverage No major issues so far. in Port Said for work on Home Internet literally 🔥
3527,WE Telecom Egypt,Arabic,Negative,2,Cairo,26-35,Business User,Mobile Plan,2025-01-11 23:17,فيه تأخير في الرد وكل يوم نفس المعاناة في Cairo. للشغل. على Mobile Plan. بصراحة 😊
