review_id,company,language,sentiment,rating,city,age_group,customer_type,service_type,timestamp,review_text
5477,WE Telecom Egypt,English,Highly Negative,1,Luxor,18-25,Casual Customer,Mobile Plan,2026-01-12 04:05,أسوأ خدمة على الإطلاق in Cairo honestly but it could improve.
494,Vodafone Egypt,Arabic,Negative,2,Mansoura,26-35,Student,Mobile Plan,2025-01-26 17:45,الدعم بطيء ومش مساعد في Aswan، أنا Student أوقات بيبقى فيه بطء
5395,WE Telecom Egypt,Arabic,Highly Positive,5,Luxor,18-25,Business User,Fiber Internet,2025-12-10 17:05,الشبكة قوية ومستقرة في Assiut، بصراحة أوقات بيبقى فيه بطء
2129,Vodafone Egypt,English,Highly Negative,1,Mansoura,18-25,Elderly User,Mobile Plan,2026-03-12 05:27,Barely any signal in Ismailia !! though peak hours are rough.
9360,Etisalat Egypt,English,Highly Negative,1,Aswan,36-45,Parent,Mobile Data,2025-11-27 09:18,Barely any signal in Mansoura overall and I have no major complaints.
3563,WE Telecom Egypt,Arabic,Highly Negative,1,Port Said,18-25,Business User,Mobile Plan,2025-08-20 09:54,مفيش خدمة تقريبًا في Mansoura، 🙂 والتجربة كويسة
3404,WE Telecom Egypt,English,Positive,4,Port Said,36-45,Business User,Home Internet,2026-02-12 09:05,السرعة جيدة أغلب الوقت in Cairo honestly and the experience is fair.
7719,Orange Egypt,English,Negative,2,Assiut,26-35,Heavy User,Fiber Internet,2026-05-15 05:53,Speed is too slow in Cairo age 46-60 and I have no major complaints.
4406,WE Telecom Egypt,Arabic,Negative,2,Giza,18-25,Casual Customer,Mobile Data,2025-05-25 08:09,السرعة ضعيفة جدًا في Assiut، 🔥 والتجربة كويسة
6006,Orange Egypt,English,Neutral,3,Tanta,46-60,Remote Worker,Mobile Plan,2026-03-24 19:08,It gets the job done in Mansoura on Fiber Internet though peak hours are rough.
5850,Orange Egypt,Arabic,Highly Positive,5,Ismailia,18-25,Heavy User,Home Internet,2025-07-04 07:21,المكالمات واضحة جدًا في Alexandria، سنّي 46-60 والخدمة غالبًا مستقرة
6378,Orange Egypt,Arabic,Negative,2,Cairo,26-35,Remote Worker,Home Internet,2026-01-08 20:47,النت بيفصل كتير في Alexandria، على Mobile Plan بس فيه شوية مشاكل
2265,Vodafone Egypt,Arabic,Negative,2,Tanta,36-45,Parent,Fiber Internet,2026-01-28 07:38,الدعم بطيء ومش مساعد في Port Said، 🙂 والخدمة غالبًا مستقرة
7291,Orange Egypt,Arabic,Negative,2,Ismailia,46-60,Heavy User,Home Internet,2025-12-26 07:31,الدعم بطيء ومش مساعد في Aswan، 🙂 أوقات بيبقى فيه بطء
7506,Orange Egypt,English,Negative,2,Assiut,26-35,Elderly User,Home Internet,2026-04-01 18:30,Internet drops often in Cairo as a parent and the experience is fair.
5717,WE Telecom Egypt,Arabic,Highly Negative,1,Ismailia,18-25,Business User,Mobile Data,2025-03-24 08:06,الشبكة سيئة جدًا في Mansoura، سنّي 46-60 بس فيه شوية مشاكل
5537,WE Telecom Egypt,English,Positive,4,Mansoura,46-60,Parent,Home Internet,2025-02-09 09:41,The app works fine in Mansoura !! but it could improve.
7665,Orange Egypt,English,Positive,4,Aswan,46-60,Gamer,Home Internet,2025-11-04 16:43,السرعة جيدة أغلب الوقت in Cairo !! though peak hours are rough.
2903,WE Telecom Egypt,English,Highly Positive,5,Cairo,36-45,Heavy User,Home Internet,2025-03-08 04:32,Great value overall in Port Said on Fiber Internet and it works for daily use.
4035,WE Telecom Egypt,English,Neutral,3,Ismailia,36-45,Elderly User,Fiber Internet,2025-05-12 12:21,Some good points and some issues in Cairo !! and it works for daily use.
7967,Etisalat Egypt,English,Positive,4,Aswan,36-45,Business User,Mobile Plan,2025-01-19 13:12,Support was helpful in Aswan !! and it works for daily use.
1921,Vodafone Egypt,English,Highly Positive,5,Ismailia,18-25,Gamer,Fiber Internet,2026-03-22 05:47,Calls are واضحة جدا in Luxor age 26-35 and the experience is fair.
6868,Orange Egypt,English,Negative,2,Port Said,18-25,Casual Customer,Mobile Plan,2026-01-01 22:37,The plan feels overpriced in Giza on Home Internet and it works for daily use.
5136,WE Telecom Egypt,English,Highly Positive,5,Ismailia,26-35,Remote Worker,Fiber Internet,2025-11-04 21:27,اتصال مستقر جدا in Tanta 🙂 and it works for daily use.
5255,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,36-45,Remote Worker,Mobile Data,2026-03-27 19:28,المكالمات واضحة جدًا في Assiut، 🙂 لكن محتاج تحسين بسيط
3503,WE Telecom Egypt,Arabic,Highly Positive,5,Giza,36-45,Gamer,Mobile Data,2025-05-26 09:26,خدمة محترمة بصراحة في Port Said، سنّي 46-60 أوقات بيبقى فيه بطء
9456,Etisalat Egypt,Arabic,Positive,4,Aswan,26-35,Student,Home Internet,2025-03-11 00:43,الخدمة مستقرة بشكل عام في Luxor، أنا Student بس فيه شوية مشاكل
8416,Etisalat Egypt,Arabic,Neutral,3,Ismailia,18-25,Business User,Mobile Data,2025-11-21 19:09,الخدمة عادية في Assiut، أنا Casual Customer والتجربة كويسة
5714,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,36-45,Casual Customer,Fiber Internet,2026-03-23 13:48,الشبكة قوية ومستقرة في Ismailia، 🙂 بس فيه شوية مشاكل
853,Vodafone Egypt,English,Highly Negative,1,Port Said,18-25,Remote Worker,Mobile Plan,2026-03-20 17:27,أسوأ خدمة على الإطلاق in Assiut 🙂 and I have no major complaints.
5284,WE Telecom Egypt,English,Highly Positive,5,Assiut,18-25,Student,Mobile Data,2025-04-23 12:13,جودة شبكة ممتازة in Ismailia honestly though peak hours are rough.
9049,Etisalat Egypt,English,Positive,4,Aswan,18-25,Elderly User,Home Internet,2025-11-29 13:23,Support was helpful in Alexandria age 18-25 but it could improve.
8364,Etisalat Egypt,English,Highly Positive,5,Port Said,18-25,Business User,Mobile Data,2025-02-18 00:38,Calls are واضحة جدا in Ismailia as a student and it works for daily use.
806,Vodafone Egypt,English,Highly Positive,5,Ismailia,46-60,Student,Fiber Internet,2025-02-21 01:29,جودة شبكة ممتازة in Alexandria as a heavy user but it could improve.
3255,WE Telecom Egypt,Arabic,Highly Negative,1,Alexandria,26-35,Remote Worker,Mobile Data,2026-04-15 06:14,أسوأ تجربة في Cairo، 🔥 بس فيه شوية مشاكل
9298,Etisalat Egypt,English,Neutral,3,Aswan,18-25,Casual Customer,Home Internet,2026-01-19 21:23,Some good points and some issues in Assiut 🙂 though peak hours are rough.
2354,Vodafone Egypt,English,Positive,4,Alexandria,18-25,Heavy User,Mobile Data,2026-01-20 16:47,The app works fine in Cairo honestly and I have no major complaints.
6284,Orange Egypt,Arabic,Highly Negative,1,Ismailia,26-35,Heavy User,Mobile Data,2026-03-07 08:45,الشبكة سيئة جدًا في Luxor، أنا Elderly User أوقات بيبقى فيه بطء
2791,WE Telecom Egypt,English,Positive,4,Giza,46-60,Remote Worker,Mobile Plan,2025-12-17 12:02,The app works fine in Alexandria !! and I have no major complaints.
9764,Etisalat Egypt,English,Positive,4,Aswan,18-25,Elderly User,Mobile Data,2026-03-25 16:52,Coverage is solid in my area in Cairo !! though peak hours are rough.
2094,Vodafone Egypt,Arabic,Highly Positive,5,Mansoura,18-25,Casual Customer,Mobile Data,2026-04-03 00:25,المكالمات واضحة جدًا في Cairo، 🙂 أوقات بيبقى فيه بطء
4830,WE Telecom Egypt,English,Highly Positive,5,Giza,36-45,Elderly User,Mobile Plan,2026-02-24 00:35,Calls are واضحة جدا in Luxor on Mobile Data though peak hours are rough.
5303,WE Telecom Egypt,English,Positive,4,Assiut,46-60,Elderly User,Mobile Data,2025-08-10 05:51,The app works fine in Assiut honestly and I have no major complaints.
3568,WE Telecom Egypt,Arabic,Neutral,3,Giza,46-60,Elderly User,Home Internet,2025-07-16 16:30,الخدمة عادية في Tanta، 🙂 أوقات بيبقى فيه بطء
8726,Etisalat Egypt,Arabic,Highly Negative,1,Ismailia,18-25,Elderly User,Home Internet,2025-02-08 21:42,أسوأ تجربة في Mansoura، على Mobile Plan والتجربة كويسة
6246,Orange Egypt,Arabic,Neutral,3,Luxor,18-25,Elderly User,Mobile Data,2025-09-02 13:37,فيه مميزات وعيوب في Ismailia، 🙂 والتجربة كويسة
7563,Orange Egypt,English,Positive,4,Mansoura,46-60,Casual Customer,Mobile Data,2026-06-04 23:41,Support was helpful in Alexandria overall and I have no major complaints.
2123,Vodafone Egypt,Arabic,Neutral,3,Port Said,18-25,Business User,Mobile Data,2026-05-10 23:03,فيه مميزات وعيوب في Assiut، سنّي 26-35 بس فيه شوية مشاكل
2271,Vodafone Egypt,Arabic,Negative,2,Aswan,18-25,Heavy User,Home Internet,2025-11-01 18:12,النت بيفصل كتير في Giza، يعني لكن محتاج تحسين بسيط
7783,Orange Egypt,Arabic,Highly Negative,1,Luxor,36-45,Heavy User,Home Internet,2026-06-16 14:37,خسارة في الفلوس في Luxor، على Mobile Data أوقات بيبقى فيه بطء
2969,WE Telecom Egypt,English,Highly Positive,5,Ismailia,46-60,Elderly User,Mobile Plan,2026-04-25 21:29,جودة شبكة ممتازة in Luxor age 46-60 and it works for daily use.
8263,Etisalat Egypt,English,Neutral,3,Assiut,46-60,Elderly User,Mobile Data,2025-05-03 19:49,It gets the job done in Cairo 🙂 and it works for daily use.
8141,Etisalat Egypt,Arabic,Highly Negative,1,Aswan,36-45,Business User,Home Internet,2025-09-16 12:36,مفيش خدمة تقريبًا في Assiut، يعني لكن محتاج تحسين بسيط
2085,Vodafone Egypt,English,Neutral,3,Mansoura,46-60,Business User,Mobile Data,2025-05-17 22:07,It gets the job done in Ismailia 🙂 though peak hours are rough.
235,Vodafone Egypt,English,Positive,4,Tanta,36-45,Gamer,Mobile Plan,2025-01-31 12:37,السرعة جيدة أغلب الوقت in Luxor as a student and the experience is fair.
8650,Etisalat Egypt,English,Positive,4,Tanta,46-60,Student,Fiber Internet,2025-02-13 12:11,Coverage is solid in my area in Mansoura !! though peak hours are rough.
342,Vodafone Egypt,Arabic,Neutral,3,Alexandria,26-35,Parent,Fiber Internet,2026-05-02 02:50,الموضوع ماشي الحال في Aswan، أنا Business User بس فيه شوية مشاكل
7643,Orange Egypt,Arabic,Neutral,3,Assiut,18-25,Parent,Mobile Data,2026-01-04 17:13,الموضوع ماشي الحال في Port Said، سنّي 46-60 والخدمة غالبًا مستقرة
9501,Etisalat Egypt,Arabic,Highly Positive,5,Mansoura,36-45,Casual Customer,Mobile Plan,2025-01-11 02:33,الشبكة قوية ومستقرة في Aswan، 🔥 لكن محتاج تحسين بسيط
7862,Orange Egypt,English,Negative,2,Alexandria,26-35,Gamer,Mobile Plan,2026-03-09 20:52,Internet drops often in Port Said honestly though peak hours are rough.
2462,Vodafone Egypt,English,Highly Positive,5,Alexandria,46-60,Parent,Mobile Data,2025-03-05 12:45,Calls are واضحة جدا in Tanta honestly and it works for daily use.
8566,Etisalat Egypt,Arabic,Positive,4,Port Said,36-45,Remote Worker,Home Internet,2025-12-19 11:59,النت كويس أغلب الوقت في Mansoura، يعني بس فيه شوية مشاكل
8569,Etisalat Egypt,English,Positive,4,Tanta,26-35,Casual Customer,Mobile Plan,2025-09-23 07:33,Support was helpful in Port Said age 46-60 but it could improve.
1351,Vodafone Egypt,English,Neutral,3,Assiut,18-25,Student,Fiber Internet,2025-01-28 19:12,Decent but not amazing in Alexandria as a gamer though peak hours are rough.
3555,WE Telecom Egypt,English,Neutral,3,Luxor,26-35,Heavy User,Mobile Data,2026-04-13 16:31,Decent but not amazing in Ismailia !! and I have no major complaints.
5584,WE Telecom Egypt,Arabic,Highly Positive,5,Cairo,46-60,Elderly User,Mobile Plan,2025-06-09 15:49,المكالمات واضحة جدًا في Mansoura، 🙂 والخدمة غالبًا مستقرة
4013,WE Telecom Egypt,English,Highly Positive,5,Mansoura,36-45,Remote Worker,Home Internet,2026-05-15 19:12,Calls are واضحة جدا in Tanta age 36-45 and the experience is fair.
826,Vodafone Egypt,Arabic,Highly Negative,1,Ismailia,36-45,Elderly User,Mobile Data,2025-05-09 05:35,الشبكة سيئة جدًا في Ismailia، أنا Parent والتجربة كويسة
8964,Etisalat Egypt,Arabic,Neutral,3,Port Said,18-25,Gamer,Home Internet,2025-07-09 15:21,الخدمة عادية في Luxor، بصراحة والتجربة كويسة
2068,Vodafone Egypt,English,Highly Negative,1,Port Said,18-25,Elderly User,Fiber Internet,2025-09-02 07:01,أسوأ خدمة على الإطلاق in Giza honestly but it could improve.
3641,WE Telecom Egypt,English,Highly Positive,5,Cairo,36-45,Parent,Mobile Plan,2025-01-16 18:12,Great value overall in Aswan !! and it works for daily use.
2387,Vodafone Egypt,Arabic,Highly Positive,5,Luxor,18-25,Casual Customer,Mobile Data,2025-12-31 05:34,خدمة محترمة بصراحة في Tanta، على Fiber Internet والخدمة غالبًا مستقرة
1939,Vodafone Egypt,Arabic,Neutral,3,Assiut,26-35,Casual Customer,Mobile Plan,2026-02-07 16:57,لا حلوة ولا وحشة في Alexandria، بصراحة لكن محتاج تحسين بسيط
5623,WE Telecom Egypt,English,Neutral,3,Luxor,18-25,Parent,Mobile Plan,2025-11-02 05:31,Average service overall in Luxor on Mobile Data but it could improve.
8642,Etisalat Egypt,English,Highly Positive,5,Giza,18-25,Parent,Mobile Data,2026-03-27 21:00,اتصال مستقر جدا in Assiut 🙂 and it works for daily use.
3462,WE Telecom Egypt,English,Highly Positive,5,Alexandria,18-25,Business User,Home Internet,2025-05-23 10:49,جودة شبكة ممتازة in Aswan !! but it could improve.
4192,WE Telecom Egypt,English,Positive,4,Ismailia,26-35,Business User,Mobile Plan,2025-08-13 14:53,السرعة جيدة أغلب الوقت in Luxor age 26-35 and the experience is fair.
6305,Orange Egypt,English,Positive,4,Aswan,36-45,Casual Customer,Fiber Internet,2025-05-22 01:34,Good speed most of the time in Luxor overall and the experience is fair.
3169,WE Telecom Egypt,English,Positive,4,Giza,26-35,Heavy User,Fiber Internet,2026-03-07 14:48,السرعة جيدة أغلب الوقت in Giza as a gamer and the experience is fair.
8160,Etisalat Egypt,Arabic,Positive,4,Ismailia,46-60,Heavy User,Fiber Internet,2025-03-05 10:06,التطبيق مفيد وسهل في Alexandria، على Fiber Internet والخدمة غالبًا مستقرة
795,Vodafone Egypt,English,Highly Positive,5,Port Said,46-60,Parent,Home Internet,2025-09-14 09:07,جودة شبكة ممتازة in Assiut !! and I have no major complaints.
961,Vodafone Egypt,English,Negative,2,Port Said,46-60,Student,Fiber Internet,2025-05-12 23:18,Internet drops often in Port Said as a business user but it could improve.
3248,WE Telecom Egypt,Arabic,Positive,4,Tanta,18-25,Parent,Mobile Data,2025-04-03 10:22,الخدمة مستقرة بشكل عام في Luxor، بصراحة أوقات بيبقى فيه بطء
4736,WE Telecom Egypt,English,Highly Positive,5,Tanta,26-35,Parent,Home Internet,2025-02-26 09:50,اتصال مستقر جدا in Giza 🙂 and it works for daily use.
4686,WE Telecom Egypt,Arabic,Highly Positive,5,Port Said,36-45,Heavy User,Home Internet,2026-07-01 09:42,النت ممتاز جدًا في Aswan، بصراحة أوقات بيبقى فيه بطء
6327,Orange Egypt,English,Negative,2,Aswan,18-25,Student,Fiber Internet,2026-02-01 19:42,Speed is too slow in Aswan age 36-45 though peak hours are rough.
8113,Etisalat Egypt,English,Highly Positive,5,Cairo,36-45,Elderly User,Fiber Internet,2026-05-05 19:14,اتصال مستقر جدا in Giza 🙂 but it could improve.
6741,Orange Egypt,Arabic,Highly Positive,5,Assiut,36-45,Heavy User,Fiber Internet,2026-06-06 03:43,الشبكة قوية ومستقرة في Port Said، 🙂 والخدمة غالبًا مستقرة
9289,Etisalat Egypt,Arabic,Highly Positive,5,Mansoura,18-25,Gamer,Fiber Internet,2025-11-21 19:02,الشبكة قوية ومستقرة في Tanta، على Mobile Data أوقات بيبقى فيه بطء
412,Vodafone Egypt,Arabic,Negative,2,Mansoura,36-45,Elderly User,Mobile Data,2025-03-20 09:55,السرعة ضعيفة جدًا في Giza، 🔥 والخدمة غالبًا مستقرة
1173,Vodafone Egypt,English,Neutral,3,Alexandria,26-35,Gamer,Mobile Plan,2026-04-14 01:06,Decent but not amazing in Giza age 46-60 and it works for daily use.
8080,Etisalat Egypt,Arabic,Neutral,3,Cairo,36-45,Gamer,Home Internet,2025-02-08 03:10,الموضوع ماشي الحال في Tanta، أنا Heavy User بس فيه شوية مشاكل
565,Vodafone Egypt,Arabic,Neutral,3,Assiut,46-60,Student,Home Internet,2025-08-02 11:11,الموضوع ماشي الحال في Assiut، يعني لكن محتاج تحسين بسيط
5098,WE Telecom Egypt,Arabic,Highly Positive,5,Tanta,36-45,Heavy User,Mobile Plan,2025-02-09 10:03,الشبكة قوية ومستقرة في Alexandria، يعني والخدمة غالبًا مستقرة
9686,Etisalat Egypt,English,Positive,4,Aswan,36-45,Remote Worker,Mobile Data,2026-01-31 21:43,السرعة جيدة أغلب الوقت in Mansoura !! but it could improve.
4229,WE Telecom Egypt,English,Highly Positive,5,Giza,36-45,Parent,Mobile Data,2025-01-06 22:24,اتصال مستقر جدا in Port Said !! and the experience is fair.
1880,Vodafone Egypt,English,Positive,4,Tanta,18-25,Heavy User,Mobile Data,2026-01-31 01:12,السرعة جيدة أغلب الوقت in Tanta !! but it could improve.
5880,Orange Egypt,Arabic,Neutral,3,Giza,46-60,Remote Worker,Home Internet,2025-03-07 15:42,فيه مميزات وعيوب في Giza، على Mobile Plan والتجربة كويسة
9153,Etisalat Egypt,Arabic,Negative,2,Assiut,18-25,Casual Customer,Home Internet,2025-12-02 00:49,النت بيفصل كتير في Cairo، يعني بس فيه شوية مشاكل
5801,Orange Egypt,Arabic,Highly Positive,5,Tanta,26-35,Parent,Home Internet,2026-03-15 09:00,خدمة محترمة بصراحة في Giza، 🔥 لكن محتاج تحسين بسيط
3669,WE Telecom Egypt,English,Highly Positive,5,Cairo,18-25,Remote Worker,Fiber Internet,2026-07-01 06:18,Great value overall in Port Said !! and it works for daily use.
7582,Orange Egypt,Arabic,Neutral,3,Cairo,36-45,Heavy User,Fiber Internet,2026-04-08 23:21,فيه مميزات وعيوب في Assiut، 🔥 والتجربة كويسة
4257,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,26-35,Student,Home Internet,2026-01-18 10:32,النت ممتاز جدًا في Luxor، سنّي 36-45 والتجربة كويسة
9471,Etisalat Egypt,English,Neutral,3,Tanta,46-60,Elderly User,Mobile Data,2026-03-01 03:58,Decent but not amazing in Port Said overall though peak hours are rough.
2745,WE Telecom Egypt,English,Positive,4,Luxor,36-45,Heavy User,Mobile Data,2026-01-11 14:13,Coverage is solid in my area in Port Said 🙂 and it works for daily use.
3892,WE Telecom Egypt,Arabic,Positive,4,Assiut,36-45,Business User,Mobile Data,2026-05-12 22:20,النت كويس أغلب الوقت في Luxor، يعني والخدمة غالبًا مستقرة
7844,Orange Egypt,Arabic,Positive,4,Ismailia,18-25,Parent,Home Internet,2025-06-17 17:04,الخدمة مستقرة بشكل عام في Aswan، 🙂 والخدمة غالبًا مستقرة
3505,WE Telecom Egypt,English,Highly Positive,5,Assiut,46-60,Heavy User,Fiber Internet,2026-03-14 07:14,Calls are واضحة جدا in Ismailia overall and it works for daily use.
9589,Etisalat Egypt,English,Highly Positive,5,Cairo,18-25,Business User,Mobile Plan,2025-01-18 21:14,Great value overall in Luxor age 26-35 and it works for daily use.
8684,Etisalat Egypt,English,Positive,4,Luxor,36-45,Heavy User,Fiber Internet,2025-03-08 04:11,Support was helpful in Mansoura honestly and the experience is fair.
5275,WE Telecom Egypt,English,Negative,2,Ismailia,36-45,Gamer,Mobile Data,2025-09-05 13:25,Speed is too slow in Giza age 46-60 though peak hours are rough.
3513,WE Telecom Egypt,English,Highly Positive,5,Alexandria,36-45,Elderly User,Fiber Internet,2026-03-30 06:03,اتصال مستقر جدا in Assiut on Mobile Data and it works for daily use.
5226,WE Telecom Egypt,Arabic,Highly Positive,5,Giza,26-35,Student,Mobile Data,2025-07-11 12:26,الشبكة قوية ومستقرة في Alexandria، أنا Parent لكن محتاج تحسين بسيط
7730,Orange Egypt,English,Highly Positive,5,Cairo,18-25,Student,Fiber Internet,2026-06-15 00:21,Calls are واضحة جدا in Port Said 🙂 though peak hours are rough.
4018,WE Telecom Egypt,English,Neutral,3,Giza,46-60,Remote Worker,Fiber Internet,2025-08-11 10:13,Decent but not amazing in Assiut 🙂 though peak hours are rough.
8348,Etisalat Egypt,English,Highly Positive,5,Tanta,46-60,Gamer,Home Internet,2025-03-20 07:15,جودة شبكة ممتازة in Luxor !! and I have no major complaints.
349,Vodafone Egypt,Arabic,Negative,2,Luxor,26-35,Elderly User,Home Internet,2026-01-01 00:37,الدعم بطيء ومش مساعد في Luxor، بصراحة بس فيه شوية مشاكل
8149,Etisalat Egypt,Arabic,Highly Positive,5,Luxor,26-35,Gamer,Home Internet,2025-10-27 01:06,خدمة محترمة بصراحة في Alexandria، 🙂 أوقات بيبقى فيه بطء
7782,Orange Egypt,English,Neutral,3,Giza,18-25,Gamer,Mobile Plan,2026-04-20 01:29,Decent but not amazing in Alexandria 🙂 though peak hours are rough.
3655,WE Telecom Egypt,Arabic,Highly Positive,5,Cairo,46-60,Remote Worker,Mobile Data,2025-04-02 09:35,المكالمات واضحة جدًا في Ismailia، على Fiber Internet بس فيه شوية مشاكل
4745,WE Telecom Egypt,Arabic,Neutral,3,Giza,46-60,Gamer,Fiber Internet,2025-05-11 07:17,فيه مميزات وعيوب في Ismailia، على Fiber Internet بس فيه شوية مشاكل
30,Vodafone Egypt,English,Highly Negative,1,Assiut,36-45,Gamer,Fiber Internet,2026-06-08 15:40,Network is terrible in Giza as a student and I have no major complaints.
6604,Orange Egypt,Arabic,Highly Negative,1,Aswan,18-25,Casual Customer,Mobile Data,2025-09-06 10:23,مفيش خدمة تقريبًا في Port Said، سنّي 36-45 لكن محتاج تحسين بسيط
9652,Etisalat Egypt,Arabic,Highly Positive,5,Tanta,36-45,Gamer,Home Internet,2026-05-16 04:47,المكالمات واضحة جدًا في Ismailia، 🔥 بس فيه شوية مشاكل
9269,Etisalat Egypt,Arabic,Neutral,3,Alexandria,18-25,Heavy User,Mobile Plan,2025-12-14 02:42,لا حلوة ولا وحشة في Tanta، على Mobile Plan أوقات بيبقى فيه بطء
5086,WE Telecom Egypt,Arabic,Negative,2,Mansoura,26-35,Casual Customer,Fiber Internet,2026-04-20 04:13,السرعة ضعيفة جدًا في Port Said، يعني والتجربة كويسة
9906,Etisalat Egypt,English,Positive,4,Aswan,46-60,Parent,Mobile Plan,2026-03-12 20:38,The app works fine in Mansoura age 46-60 and the experience is fair.
9148,Etisalat Egypt,English,Positive,4,Cairo,36-45,Remote Worker,Home Internet,2025-05-23 03:09,Good speed most of the time in Port Said age 46-60 though peak hours are rough.
6726,Orange Egypt,English,Negative,2,Aswan,26-35,Remote Worker,Fiber Internet,2026-04-14 20:11,Speed is too slow in Giza on Mobile Data and it works for daily use.
5573,WE Telecom Egypt,English,Positive,4,Giza,36-45,Remote Worker,Mobile Plan,2025-04-24 02:19,السرعة جيدة أغلب الوقت in Mansoura !! and it works for daily use.
2420,Vodafone Egypt,English,Neutral,3,Luxor,18-25,Parent,Mobile Plan,2025-01-22 23:24,Decent but not amazing in Mansoura honestly though peak hours are rough.
1615,Vodafone Egypt,English,Highly Negative,1,Giza,36-45,Heavy User,Fiber Internet,2025-10-30 07:01,Complete waste of money in Giza honestly and the experience is fair.
1676,Vodafone Egypt,English,Positive,4,Tanta,36-45,Heavy User,Fiber Internet,2025-08-20 14:47,Support was helpful in Alexandria age 26-35 and it works for daily use.
6064,Orange Egypt,English,Positive,4,Assiut,36-45,Business User,Home Internet,2026-03-25 13:42,Support was helpful in Alexandria age 18-25 and it works for daily use.
1202,Vodafone Egypt,Arabic,Positive,4,Aswan,46-60,Casual Customer,Fiber Internet,2025-03-30 19:53,التطبيق مفيد وسهل في Giza، سنّي 36-45 والخدمة غالبًا مستقرة
995,Vodafone Egypt,English,Highly Positive,5,Assiut,36-45,Student,Mobile Data,2025-09-24 13:41,جودة شبكة ممتازة in Tanta age 46-60 and I have no major complaints.
3499,WE Telecom Egypt,Arabic,Positive,4,Tanta,46-60,Business User,Home Internet,2025-01-29 13:06,التطبيق مفيد وسهل في Giza، 🙂 بس فيه شوية مشاكل
7744,Orange Egypt,Arabic,Highly Positive,5,Luxor,18-25,Business User,Fiber Internet,2025-07-06 03:58,المكالمات واضحة جدًا في Tanta، 🙂 أوقات بيبقى فيه بطء
6335,Orange Egypt,English,Highly Negative,1,Aswan,26-35,Elderly User,Fiber Internet,2025-01-06 10:12,Barely any signal in Cairo honestly though peak hours are rough.
5125,WE Telecom Egypt,English,Negative,2,Alexandria,18-25,Elderly User,Fiber Internet,2025-03-14 08:05,Customer support is unhelpful in Cairo on Mobile Plan but it could improve.
6776,Orange Egypt,English,Highly Positive,5,Aswan,18-25,Casual Customer,Fiber Internet,2025-12-04 10:48,اتصال مستقر جدا in Luxor on Mobile Data and I have no major complaints.
931,Vodafone Egypt,Arabic,Neutral,3,Assiut,26-35,Heavy User,Home Internet,2026-01-08 00:18,لا حلوة ولا وحشة في Port Said، يعني والخدمة غالبًا مستقرة
4286,WE Telecom Egypt,Arabic,Highly Negative,1,Assiut,18-25,Elderly User,Mobile Data,2025-02-24 21:10,أسوأ تجربة في Alexandria، سنّي 26-35 أوقات بيبقى فيه بطء
5416,WE Telecom Egypt,Arabic,Positive,4,Luxor,46-60,Student,Mobile Plan,2026-02-17 16:12,التغطية جيدة في منطقتي في Cairo، سنّي 26-35 لكن محتاج تحسين بسيط
60,Vodafone Egypt,English,Positive,4,Cairo,46-60,Gamer,Fiber Internet,2026-05-18 03:40,The app works fine in Assiut !! and it works for daily use.
5039,WE Telecom Egypt,Arabic,Neutral,3,Cairo,46-60,Business User,Mobile Plan,2025-05-19 10:18,الخدمة عادية في Port Said، أنا Remote Worker والخدمة غالبًا مستقرة
1890,Vodafone Egypt,Arabic,Highly Negative,1,Assiut,18-25,Casual Customer,Home Internet,2025-01-01 01:09,خسارة في الفلوس في Mansoura، 🙂 والخدمة غالبًا مستقرة
9847,Etisalat Egypt,Arabic,Neutral,3,Tanta,18-25,Parent,Fiber Internet,2026-01-26 20:33,لا حلوة ولا وحشة في Ismailia، بصراحة والتجربة كويسة
8274,Etisalat Egypt,Arabic,Negative,2,Luxor,26-35,Casual Customer,Mobile Plan,2026-03-04 17:29,الباقة مش مناسبة في Aswan، 🔥 لكن محتاج تحسين بسيط
4026,WE Telecom Egypt,English,Highly Negative,1,Giza,26-35,Gamer,Fiber Internet,2025-12-28 07:22,Network is terrible in Aswan age 36-45 and it works for daily use.
2276,Vodafone Egypt,Arabic,Highly Negative,1,Port Said,18-25,Heavy User,Home Internet,2025-10-16 00:42,خسارة في الفلوس في Assiut، سنّي 36-45 لكن محتاج تحسين بسيط
9546,Etisalat Egypt,Arabic,Highly Positive,5,Aswan,18-25,Parent,Home Internet,2025-09-15 23:48,الشبكة قوية ومستقرة في Alexandria، بصراحة والتجربة كويسة
161,Vodafone Egypt,Arabic,Negative,2,Luxor,18-25,Business User,Mobile Data,2025-01-08 00:21,الباقة مش مناسبة في Cairo، على Fiber Internet والتجربة كويسة
5591,WE Telecom Egypt,English,Neutral,3,Luxor,46-60,Student,Fiber Internet,2026-03-22 14:35,Average service overall in Aswan overall and it works for daily use.
6474,Orange Egypt,Arabic,Highly Positive,5,Mansoura,36-45,Parent,Home Internet,2025-12-15 07:24,خدمة محترمة بصراحة في Aswan، يعني والخدمة غالبًا مستقرة
4876,WE Telecom Egypt,Arabic,Positive,4,Tanta,46-60,Casual Customer,Home Internet,2025-07-25 14:57,النت كويس أغلب الوقت في Ismailia، سنّي 36-45 لكن محتاج تحسين بسيط
